date,iso_code,location,total_cases,population
2021-09-11,USA,United States,39672729.0,338289856
2021-09-12,USA,United States,40695299.0,338289856
2021-09-13,USA,United States,40695299.0,338289856
2021-09-14,USA,United States,40695299.0,338289856
2021-09-15,USA,United States,40695299.0,338289856
2021-09-16,USA,United States,40695299.0,338289856
2021-09-17,USA,United States,40695299.0,338289856
2021-09-18,USA,United States,40695299.0,338289856
2021-09-19,USA,United States,41732753.0,338289856
2021-09-20,USA,United States,41732753.0,338289856
2021-09-21,USA,United States,41732753.0,338289856
2021-09-22,USA,United States,41732753.0,338289856
2021-09-23,USA,United States,41732753.0,338289856
2021-09-24,USA,United States,41732753.0,338289856
2021-09-25,USA,United States,41732753.0,338289856
2021-09-26,USA,United States,42585047.0,338289856
2021-09-27,USA,United States,42585047.0,338289856
2021-09-28,USA,United States,42585047.0,338289856
2021-09-29,USA,United States,42585047.0,338289856
2021-09-30,USA,United States,42585047.0,338289856
2021-10-01,USA,United States,42585047.0,338289856
2021-10-02,USA,United States,42585047.0,338289856
2021-10-03,USA,United States,43340735.0,338289856
2021-10-04,USA,United States,43340735.0,338289856
2021-10-05,USA,United States,43340735.0,338289856
2021-10-06,USA,United States,43340735.0,338289856
2021-10-07,USA,United States,43340735.0,338289856
2021-10-08,USA,United States,43340735.0,338289856
2021-10-09,USA,United States,43340735.0,338289856
2021-10-10,USA,United States,44022719.0,338289856
2021-10-11,USA,United States,44022719.0,338289856
2021-10-12,USA,United States,44022719.0,338289856
2021-10-13,USA,United States,44022719.0,338289856
2021-10-14,USA,United States,44022719.0,338289856
2021-10-15,USA,United States,44022719.0,338289856
2021-10-16,USA,United States,44022719.0,338289856
2021-10-17,USA,United States,44604956.0,338289856
2021-10-18,USA,United States,44604956.0,338289856
2021-10-19,USA,United States,44604956.0,338289856
2021-10-20,USA,United States,44604956.0,338289856
2021-10-21,USA,United States,44604956.0,338289856
2021-10-22,USA,United States,44604956.0,338289856
2021-10-23,USA,United States,44604956.0,338289856
2021-10-24,USA,United States,45113499.0,338289856
2021-10-25,USA,United States,45113499.0,338289856
2021-10-26,USA,United States,45113499.0,338289856
2021-10-27,USA,United States,45113499.0,338289856
2021-10-28,USA,United States,45113499.0,338289856
2021-10-29,USA,United States,45113499.0,338289856
2021-10-30,USA,United States,45113499.0,338289856
2021-10-31,USA,United States,45639685.0,338289856
2021-11-01,USA,United States,45639685.0,338289856
2021-11-02,USA,United States,45639685.0,338289856
2021-11-03,USA,United States,45639685.0,338289856
2021-11-04,USA,United States,45639685.0,338289856
2021-11-05,USA,United States,45639685.0,338289856
2021-11-06,USA,United States,45639685.0,338289856
2021-11-07,USA,United States,46149896.0,338289856
2021-11-08,USA,United States,46149896.0,338289856
2021-11-09,USA,United States,46149896.0,338289856
2021-11-10,USA,United States,46149896.0,338289856
2021-11-11,USA,United States,46149896.0,338289856
2021-11-12,USA,United States,46149896.0,338289856
2021-11-13,USA,United States,46149896.0,338289856
2021-11-14,USA,United States,46707076.0,338289856
2021-11-15,USA,United States,46707076.0,338289856
2021-11-16,USA,United States,46707076.0,338289856
2021-11-17,USA,United States,46707076.0,338289856
2021-11-18,USA,United States,46707076.0,338289856
2021-11-19,USA,United States,46707076.0,338289856
2021-11-20,USA,United States,46707076.0,338289856
2021-11-21,USA,United States,47383952.0,338289856
2021-11-22,USA,United States,47383952.0,338289856
2021-11-23,USA,United States,47383952.0,338289856
2021-11-24,USA,United States,47383952.0,338289856
2021-11-25,USA,United States,47383952.0,338289856
2021-11-26,USA,United States,47383952.0,338289856
2021-11-27,USA,United States,47383952.0,338289856
2021-11-28,USA,United States,47976346.0,338289856
2021-11-29,USA,United States,47976346.0,338289856
2021-11-30,USA,United States,47976346.0,338289856
2021-12-01,USA,United States,47976346.0,338289856
2021-12-02,USA,United States,47976346.0,338289856
2021-12-03,USA,United States,47976346.0,338289856
2021-12-04,USA,United States,47976346.0,338289856
2021-12-05,USA,United States,48727363.0,338289856
2021-12-06,USA,United States,48727363.0,338289856
2021-12-07,USA,United States,48727363.0,338289856
2021-12-08,USA,United States,48727363.0,338289856
2021-12-09,USA,United States,48727363.0,338289856
2021-12-10,USA,United States,48727363.0,338289856
2021-12-11,USA,United States,48727363.0,338289856
2021-12-12,USA,United States,49562332.0,338289856
2021-12-13,USA,United States,49562332.0,338289856
2021-12-14,USA,United States,49562332.0,338289856
2021-12-15,USA,United States,49562332.0,338289856
2021-12-16,USA,United States,49562332.0,338289856
2021-12-17,USA,United States,49562332.0,338289856
2021-12-18,USA,United States,49562332.0,338289856
2021-12-19,USA,United States,50461441.0,338289856
2021-12-20,USA,United States,50461441.0,338289856
2021-12-21,USA,United States,50461441.0,338289856
2021-12-22,USA,United States,50461441.0,338289856
2021-12-23,USA,United States,50461441.0,338289856
2021-12-24,USA,United States,50461441.0,338289856
2021-12-25,USA,United States,50461441.0,338289856
2021-12-26,USA,United States,51878860.0,338289856
2021-12-27,USA,United States,51878860.0,338289856
2021-12-28,USA,United States,51878860.0,338289856
2021-12-29,USA,United States,51878860.0,338289856
2021-12-30,USA,United States,51878860.0,338289856
2021-12-31,USA,United States,51878860.0,338289856
2022-01-01,USA,United States,51878860.0,338289856
2022-01-02,USA,United States,54590898.0,338289856
2022-01-03,USA,United States,54590898.0,338289856
2022-01-04,USA,United States,54590898.0,338289856
2022-01-05,USA,United States,54590898.0,338289856
2022-01-06,USA,United States,54590898.0,338289856
2022-01-07,USA,United States,54590898.0,338289856
2022-01-08,USA,United States,54590898.0,338289856
2022-01-09,USA,United States,59273795.0,338289856
2022-01-10,USA,United States,59273795.0,338289856
2022-01-11,USA,United States,59273795.0,338289856
2022-01-12,USA,United States,59273795.0,338289856
2022-01-13,USA,United States,59273795.0,338289856
2022-01-14,USA,United States,59273795.0,338289856
2022-01-15,USA,United States,59273795.0,338289856
2022-01-16,USA,United States,64924728.0,338289856
2022-01-17,USA,United States,64924728.0,338289856
2022-01-18,USA,United States,64924728.0,338289856
2022-01-19,USA,United States,64924728.0,338289856
2022-01-20,USA,United States,64924728.0,338289856
2022-01-21,USA,United States,64924728.0,338289856
2022-01-22,USA,United States,64924728.0,338289856
2022-01-23,USA,United States,69967616.0,338289856
2022-01-24,USA,United States,69967616.0,338289856
2022-01-25,USA,United States,69967616.0,338289856
2022-01-26,USA,United States,69967616.0,338289856
2022-01-27,USA,United States,69967616.0,338289856
2022-01-28,USA,United States,69967616.0,338289856
2022-01-29,USA,United States,69967616.0,338289856
2022-01-30,USA,United States,73756878.0,338289856
2022-01-31,USA,United States,73756878.0,338289856
2022-02-01,USA,United States,73756878.0,338289856
2022-02-02,USA,United States,73756878.0,338289856
2022-02-03,USA,United States,73756878.0,338289856
2022-02-04,USA,United States,73756878.0,338289856
2022-02-05,USA,United States,73756878.0,338289856
2022-02-06,USA,United States,75945588.0,338289856
2022-02-07,USA,United States,75945588.0,338289856
2022-02-08,USA,United States,75945588.0,338289856
2022-02-09,USA,United States,75945588.0,338289856
2022-02-10,USA,United States,75945588.0,338289856
2022-02-11,USA,United States,75945588.0,338289856
2022-02-12,USA,United States,75945588.0,338289856
2022-02-13,USA,United States,77167700.0,338289856
2022-02-14,USA,United States,77167700.0,338289856
2022-02-15,USA,United States,77167700.0,338289856
2022-02-16,USA,United States,77167700.0,338289856
2022-02-17,USA,United States,77167700.0,338289856
2022-02-18,USA,United States,77167700.0,338289856
2022-02-19,USA,United States,77167700.0,338289856
2022-02-20,USA,United States,77875856.0,338289856
2022-02-21,USA,United States,77875856.0,338289856
2022-02-22,USA,United States,77875856.0,338289856
2022-02-23,USA,United States,77875856.0,338289856
2022-02-24,USA,United States,77875856.0,338289856
2022-02-25,USA,United States,77875856.0,338289856
2022-02-26,USA,United States,77875856.0,338289856
2022-02-27,USA,United States,78334128.0,338289856
2022-02-28,USA,United States,78334128.0,338289856
2022-03-01,USA,United States,78334128.0,338289856
2022-03-02,USA,United States,78334128.0,338289856
2022-03-03,USA,United States,78334128.0,338289856
2022-03-04,USA,United States,78334128.0,338289856
2022-03-05,USA,United States,78334128.0,338289856
2022-03-06,USA,United States,78666637.0,338289856
2022-03-07,USA,United States,78666637.0,338289856
2022-03-08,USA,United States,78666637.0,338289856
2022-03-09,USA,United States,78666637.0,338289856
2022-03-10,USA,United States,78666637.0,338289856
2022-03-11,USA,United States,78666637.0,338289856
2022-03-12,USA,United States,78666637.0,338289856
2022-03-13,USA,United States,78900969.0,338289856
2022-03-14,USA,United States,78900969.0,338289856
2022-03-15,USA,United States,78900969.0,338289856
2022-03-16,USA,United States,78900969.0,338289856
2022-03-17,USA,United States,78900969.0,338289856
2022-03-18,USA,United States,78900969.0,338289856
2022-03-19,USA,United States,78900969.0,338289856
2022-03-20,USA,United States,79109709.0,338289856
2022-03-21,USA,United States,79109709.0,338289856
2022-03-22,USA,United States,79109709.0,338289856
2022-03-23,USA,United States,79109709.0,338289856
2022-03-24,USA,United States,79109709.0,338289856
2022-03-25,USA,United States,79109709.0,338289856
2022-03-26,USA,United States,79109709.0,338289856
2022-03-27,USA,United States,79303178.0,338289856
2022-03-28,USA,United States,79303178.0,338289856
2022-03-29,USA,United States,79303178.0,338289856
2022-03-30,USA,United States,79303178.0,338289856
2022-03-31,USA,United States,79303178.0,338289856
2022-04-01,USA,United States,79303178.0,338289856
2022-04-02,USA,United States,79303178.0,338289856
2022-04-03,USA,United States,79497642.0,338289856
2022-04-04,USA,United States,79497642.0,338289856
2022-04-05,USA,United States,79497642.0,338289856
2022-04-06,USA,United States,79497642.0,338289856
2022-04-07,USA,United States,79497642.0,338289856
2022-04-08,USA,United States,79497642.0,338289856
2022-04-09,USA,United States,79497642.0,338289856
2022-04-10,USA,United States,79698834.0,338289856
2022-04-11,USA,United States,79698834.0,338289856
2022-04-12,USA,United States,79698834.0,338289856
2022-04-13,USA,United States,79698834.0,338289856
2022-04-14,USA,United States,79698834.0,338289856
2022-04-15,USA,United States,79698834.0,338289856
2022-04-16,USA,United States,79698834.0,338289856
2022-04-17,USA,United States,79946773.0,338289856
2022-04-18,USA,United States,79946773.0,338289856
2022-04-19,USA,United States,79946773.0,338289856
2022-04-20,USA,United States,79946773.0,338289856
2022-04-21,USA,United States,79946773.0,338289856
2022-04-22,USA,United States,79946773.0,338289856
2022-04-23,USA,United States,79946773.0,338289856
2022-04-24,USA,United States,80247494.0,338289856
2022-04-25,USA,United States,80247494.0,338289856
2022-04-26,USA,United States,80247494.0,338289856
2022-04-27,USA,United States,80247494.0,338289856
2022-04-28,USA,United States,80247494.0,338289856
2022-04-29,USA,United States,80247494.0,338289856
2022-04-30,USA,United States,80247494.0,338289856
2022-05-01,USA,United States,80626043.0,338289856
2022-05-02,USA,United States,80626043.0,338289856
2022-05-03,USA,United States,80626043.0,338289856
2022-05-04,USA,United States,80626043.0,338289856
2022-05-05,USA,United States,80626043.0,338289856
2022-05-06,USA,United States,80626043.0,338289856
2022-05-07,USA,United States,80626043.0,338289856
2022-05-08,USA,United States,81091701.0,338289856
2022-05-09,USA,United States,81091701.0,338289856
2022-05-10,USA,United States,81091701.0,338289856
2022-05-11,USA,United States,81091701.0,338289856
2022-05-12,USA,United States,81091701.0,338289856
2022-05-13,USA,United States,81091701.0,338289856
2022-05-14,USA,United States,81091701.0,338289856
2022-05-15,USA,United States,81696656.0,338289856
2022-05-16,USA,United States,81696656.0,338289856
2022-05-17,USA,United States,81696656.0,338289856
2022-05-18,USA,United States,81696656.0,338289856
2022-05-19,USA,United States,81696656.0,338289856
2022-05-20,USA,United States,81696656.0,338289856
2022-05-21,USA,United States,81696656.0,338289856
2022-05-22,USA,United States,82431151.0,338289856
2022-05-23,USA,United States,82431151.0,338289856
2022-05-24,USA,United States,82431151.0,338289856
2022-05-25,USA,United States,82431151.0,338289856
2022-05-26,USA,United States,82431151.0,338289856
2022-05-27,USA,United States,82431151.0,338289856
2022-05-28,USA,United States,82431151.0,338289856
2022-05-29,USA,United States,83171871.0,338289856
2022-05-30,USA,United States,83171871.0,338289856
2022-05-31,USA,United States,83171871.0,338289856
2022-06-01,USA,United States,83171871.0,338289856
2022-06-02,USA,United States,83171871.0,338289856
2022-06-03,USA,United States,83171871.0,338289856
2022-06-04,USA,United States,83171871.0,338289856
2022-06-05,USA,United States,83847498.0,338289856
2022-06-06,USA,United States,83847498.0,338289856
2022-06-07,USA,United States,83847498.0,338289856
2022-06-08,USA,United States,83847498.0,338289856
2022-06-09,USA,United States,83847498.0,338289856
2022-06-10,USA,United States,83847498.0,338289856
2022-06-11,USA,United States,83847498.0,338289856
2022-06-12,USA,United States,84588542.0,338289856
2022-06-13,USA,United States,84588542.0,338289856
2022-06-14,USA,United States,84588542.0,338289856
2022-06-15,USA,United States,84588542.0,338289856
2022-06-16,USA,United States,84588542.0,338289856
2022-06-17,USA,United States,84588542.0,338289856
2022-06-18,USA,United States,84588542.0,338289856
2022-06-19,USA,United States,85260798.0,338289856
2022-06-20,USA,United States,85260798.0,338289856
2022-06-21,USA,United States,85260798.0,338289856
2022-06-22,USA,United States,85260798.0,338289856
2022-06-23,USA,United States,85260798.0,338289856
2022-06-24,USA,United States,85260798.0,338289856
2022-06-25,USA,United States,85260798.0,338289856
2022-06-26,USA,United States,85970435.0,338289856
2022-06-27,USA,United States,85970435.0,338289856
2022-06-28,USA,United States,85970435.0,338289856
2022-06-29,USA,United States,85970435.0,338289856
2022-06-30,USA,United States,85970435.0,338289856
2022-07-01,USA,United States,85970435.0,338289856
2022-07-02,USA,United States,85970435.0,338289856
2022-07-03,USA,United States,86744207.0,338289856
2022-07-04,USA,United States,86744207.0,338289856
2022-07-05,USA,United States,86744207.0,338289856
2022-07-06,USA,United States,86744207.0,338289856
2022-07-07,USA,United States,86744207.0,338289856
2022-07-08,USA,United States,86744207.0,338289856
2022-07-09,USA,United States,86744207.0,338289856
2022-07-10,USA,United States,87487976.0,338289856
2022-07-11,USA,United States,87487976.0,338289856
2022-07-12,USA,United States,87487976.0,338289856
2022-07-13,USA,United States,87487976.0,338289856
2022-07-14,USA,United States,87487976.0,338289856
2022-07-15,USA,United States,87487976.0,338289856
2022-07-16,USA,United States,87487976.0,338289856
2022-07-17,USA,United States,88376205.0,338289856
2022-07-18,USA,United States,88376205.0,338289856
2022-07-19,USA,United States,88376205.0,338289856
2022-07-20,USA,United States,88376205.0,338289856
2022-07-21,USA,United States,88376205.0,338289856
2022-07-22,USA,United States,88376205.0,338289856
2022-07-23,USA,United States,88376205.0,338289856
2022-07-24,USA,United States,89284900.0,338289856
2022-07-25,USA,United States,89284900.0,338289856
2022-07-26,USA,United States,89284900.0,338289856
2022-07-27,USA,United States,89284900.0,338289856
2022-07-28,USA,United States,89284900.0,338289856
2022-07-29,USA,United States,89284900.0,338289856
2022-07-30,USA,United States,89284900.0,338289856
2022-07-31,USA,United States,90232883.0,338289856
2022-08-01,USA,United States,90232883.0,338289856
2022-08-02,USA,United States,90232883.0,338289856
2022-08-03,USA,United States,90232883.0,338289856
2022-08-04,USA,United States,90232883.0,338289856
2022-08-05,USA,United States,90232883.0,338289856
2022-08-06,USA,United States,90232883.0,338289856
2022-08-07,USA,United States,91020934.0,338289856
2022-08-08,USA,United States,91020934.0,338289856
2022-08-09,USA,United States,91020934.0,338289856
2022-08-10,USA,United States,91020934.0,338289856
2022-08-11,USA,United States,91020934.0,338289856
2022-08-12,USA,United States,91020934.0,338289856
2022-08-13,USA,United States,91020934.0,338289856
2022-08-14,USA,United States,91722552.0,338289856
2022-08-15,USA,United States,91722552.0,338289856
2022-08-16,USA,United States,91722552.0,338289856
2022-08-17,USA,United States,91722552.0,338289856
2022-08-18,USA,United States,91722552.0,338289856
2022-08-19,USA,United States,91722552.0,338289856
2022-08-20,USA,United States,91722552.0,338289856
2022-08-21,USA,United States,92367477.0,338289856
2022-08-22,USA,United States,92367477.0,338289856
2022-08-23,USA,United States,92367477.0,338289856
2022-08-24,USA,United States,92367477.0,338289856
2022-08-25,USA,United States,92367477.0,338289856
2022-08-26,USA,United States,92367477.0,338289856
2022-08-27,USA,United States,92367477.0,338289856
2022-08-28,USA,United States,92977806.0,338289856
2022-08-29,USA,United States,92977806.0,338289856
2022-08-30,USA,United States,92977806.0,338289856
2022-08-31,USA,United States,92977806.0,338289856
2022-09-01,USA,United States,92977806.0,338289856
2022-09-02,USA,United States,92977806.0,338289856
2022-09-03,USA,United States,92977806.0,338289856
2022-09-04,USA,United States,93558169.0,338289856
2022-09-05,USA,United States,93558169.0,338289856
2022-09-06,USA,United States,93558169.0,338289856
2022-09-07,USA,United States,93558169.0,338289856
2022-09-08,USA,United States,93558169.0,338289856
2022-09-09,USA,United States,93558169.0,338289856
2022-09-10,USA,United States,93558169.0,338289856
2022-09-11,USA,United States,94007678.0,338289856
2022-09-12,USA,United States,94007678.0,338289856
2022-09-13,USA,United States,94007678.0,338289856
2022-09-14,USA,United States,94007678.0,338289856
2022-09-15,USA,United States,94007678.0,338289856
2022-09-16,USA,United States,94007678.0,338289856
2022-09-17,USA,United States,94007678.0,338289856
2022-09-18,USA,United States,94414579.0,338289856
2022-09-19,USA,United States,94414579.0,338289856
2022-09-20,USA,United States,94414579.0,338289856
2022-09-21,USA,United States,94414579.0,338289856
2022-09-22,USA,United States,94414579.0,338289856
2022-09-23,USA,United States,94414579.0,338289856
2022-09-24,USA,United States,94414579.0,338289856
2022-09-25,USA,United States,94783304.0,338289856
2022-09-26,USA,United States,94783304.0,338289856
2022-09-27,USA,United States,94783304.0,338289856
2022-09-28,USA,United States,94783304.0,338289856
2022-09-29,USA,United States,94783304.0,338289856
2022-09-30,USA,United States,94783304.0,338289856
2022-10-01,USA,United States,94783304.0,338289856
2022-10-02,USA,United States,95104538.0,338289856
2022-10-03,USA,United States,95104538.0,338289856
2022-10-04,USA,United States,95104538.0,338289856
2022-10-05,USA,United States,95104538.0,338289856
2022-10-06,USA,United States,95104538.0,338289856
2022-10-07,USA,United States,95104538.0,338289856
2022-10-08,USA,United States,95104538.0,338289856
2022-10-09,USA,United States,95385122.0,338289856
2022-10-10,USA,United States,95385122.0,338289856
2022-10-11,USA,United States,95385122.0,338289856
2022-10-12,USA,United States,95385122.0,338289856
2022-10-13,USA,United States,95385122.0,338289856
2022-10-14,USA,United States,95385122.0,338289856
2022-10-15,USA,United States,95385122.0,338289856
2022-10-16,USA,United States,95636402.0,338289856
2022-10-17,USA,United States,95636402.0,338289856
2022-10-18,USA,United States,95636402.0,338289856
2022-10-19,USA,United States,95636402.0,338289856
2022-10-20,USA,United States,95636402.0,338289856
2022-10-21,USA,United States,95636402.0,338289856
2022-10-22,USA,United States,95636402.0,338289856
2022-10-23,USA,United States,95920136.0,338289856
2022-10-24,USA,United States,95920136.0,338289856
2022-10-25,USA,United States,95920136.0,338289856
2022-10-26,USA,United States,95920136.0,338289856
2022-10-27,USA,United States,95920136.0,338289856
2022-10-28,USA,United States,95920136.0,338289856
2022-10-29,USA,United States,95920136.0,338289856
2022-10-30,USA,United States,96175292.0,338289856
2022-10-31,USA,United States,96175292.0,338289856
2022-11-01,USA,United States,96175292.0,338289856
2022-11-02,USA,United States,96175292.0,338289856
2022-11-03,USA,United States,96175292.0,338289856
2022-11-04,USA,United States,96175292.0,338289856
2022-11-05,USA,United States,96175292.0,338289856
2022-11-06,USA,United States,96442596.0,338289856
2022-11-07,USA,United States,96442596.0,338289856
2022-11-08,USA,United States,96442596.0,338289856
2022-11-09,USA,United States,96442596.0,338289856
2022-11-10,USA,United States,96442596.0,338289856
2022-11-11,USA,United States,96442596.0,338289856
2022-11-12,USA,United States,96442596.0,338289856
2022-11-13,USA,United States,96725493.0,338289856
2022-11-14,USA,United States,96725493.0,338289856
2022-11-15,USA,United States,96725493.0,338289856
2022-11-16,USA,United States,96725493.0,338289856
2022-11-17,USA,United States,96725493.0,338289856
2022-11-18,USA,United States,96725493.0,338289856
2022-11-19,USA,United States,96725493.0,338289856
2022-11-20,USA,United States,97000477.0,338289856
2022-11-21,USA,United States,97000477.0,338289856
2022-11-22,USA,United States,97000477.0,338289856
2022-11-23,USA,United States,97000477.0,338289856
2022-11-24,USA,United States,97000477.0,338289856
2022-11-25,USA,United States,97000477.0,338289856
2022-11-26,USA,United States,97000477.0,338289856
2022-11-27,USA,United States,97300648.0,338289856
2022-11-28,USA,United States,97300648.0,338289856
2022-11-29,USA,United States,97300648.0,338289856
2022-11-30,USA,United States,97300648.0,338289856
2022-12-01,USA,United States,97300648.0,338289856
2022-12-02,USA,United States,97300648.0,338289856
2022-12-03,USA,United States,97300648.0,338289856
2022-12-04,USA,United States,97603247.0,338289856
2022-12-05,USA,United States,97603247.0,338289856
2022-12-06,USA,United States,97603247.0,338289856
2022-12-07,USA,United States,97603247.0,338289856
2022-12-08,USA,United States,97603247.0,338289856
2022-12-09,USA,United States,97603247.0,338289856
2022-12-10,USA,United States,97603247.0,338289856
2022-12-11,USA,United States,98065470.0,338289856
2022-12-12,USA,United States,98065470.0,338289856
2022-12-13,USA,United States,98065470.0,338289856
2022-12-14,USA,United States,98065470.0,338289856
2022-12-15,USA,United States,98065470.0,338289856
2022-12-16,USA,United States,98065470.0,338289856
2022-12-17,USA,United States,98065470.0,338289856
2022-12-18,USA,United States,98511484.0,338289856
2022-12-19,USA,United States,98511484.0,338289856
2022-12-20,USA,United States,98511484.0,338289856
2022-12-21,USA,United States,98511484.0,338289856
2022-12-22,USA,United States,98511484.0,338289856
2022-12-23,USA,United States,98511484.0,338289856
2022-12-24,USA,United States,98511484.0,338289856
2022-12-25,USA,United States,99019493.0,338289856
2022-12-26,USA,United States,99019493.0,338289856
2022-12-27,USA,United States,99019493.0,338289856
2022-12-28,USA,United States,99019493.0,338289856
2022-12-29,USA,United States,99019493.0,338289856
2022-12-30,USA,United States,99019493.0,338289856
2022-12-31,USA,United States,99019493.0,338289856
2023-01-01,USA,United States,99411696.0,338289856
2023-01-02,USA,United States,99411696.0,338289856
2023-01-03,USA,United States,99411696.0,338289856
2023-01-04,USA,United States,99411696.0,338289856
2023-01-05,USA,United States,99411696.0,338289856
2023-01-06,USA,United States,99411696.0,338289856
2023-01-07,USA,United States,99411696.0,338289856
2023-01-08,USA,United States,99883410.0,338289856
2023-01-09,USA,United States,99883410.0,338289856
2023-01-10,USA,United States,99883410.0,338289856
2023-01-11,USA,United States,99883410.0,338289856
2023-01-12,USA,United States,99883410.0,338289856
2023-01-13,USA,United States,99883410.0,338289856
2023-01-14,USA,United States,99883410.0,338289856
2023-01-15,USA,United States,100331502.0,338289856
2023-01-16,USA,United States,100331502.0,338289856
2023-01-17,USA,United States,100331502.0,338289856
2023-01-18,USA,United States,100331502.0,338289856
2023-01-19,USA,United States,100331502.0,338289856
2023-01-20,USA,United States,100331502.0,338289856
2023-01-21,USA,United States,100331502.0,338289856
2023-01-22,USA,United States,100639527.0,338289856
2023-01-23,USA,United States,100639527.0,338289856
2023-01-24,USA,United States,100639527.0,338289856
2023-01-25,USA,United States,100639527.0,338289856
2023-01-26,USA,United States,100639527.0,338289856
2023-01-27,USA,United States,100639527.0,338289856
2023-01-28,USA,United States,100639527.0,338289856
2023-01-29,USA,United States,100934394.0,338289856
2023-01-30,USA,United States,100934394.0,338289856
2023-01-31,USA,United States,100934394.0,338289856
2023-02-01,USA,United States,100934394.0,338289856
2023-02-02,USA,United States,100934394.0,338289856
2023-02-03,USA,United States,100934394.0,338289856
2023-02-04,USA,United States,100934394.0,338289856
2023-02-05,USA,United States,101219796.0,338289856
2023-02-06,USA,United States,101219796.0,338289856
2023-02-07,USA,United States,101219796.0,338289856
2023-02-08,USA,United States,101219796.0,338289856
2023-02-09,USA,United States,101219796.0,338289856
2023-02-10,USA,United States,101219796.0,338289856
2023-02-11,USA,United States,101219796.0,338289856
2023-02-12,USA,United States,101498024.0,338289856
2023-02-13,USA,United States,101498024.0,338289856
2023-02-14,USA,United States,101498024.0,338289856
2023-02-15,USA,United States,101498024.0,338289856
2023-02-16,USA,United States,101498024.0,338289856
2023-02-17,USA,United States,101498024.0,338289856
2023-02-18,USA,United States,101498024.0,338289856
2023-02-19,USA,United States,101752396.0,338289856
2023-02-20,USA,United States,101752396.0,338289856
2023-02-21,USA,United States,101752396.0,338289856
2023-02-22,USA,United States,101752396.0,338289856
2023-02-23,USA,United States,101752396.0,338289856
2023-02-24,USA,United States,101752396.0,338289856
2023-02-25,USA,United States,101752396.0,338289856
2023-02-26,USA,United States,102019564.0,338289856
2023-02-27,USA,United States,102019564.0,338289856
2023-02-28,USA,United States,102019564.0,338289856
2023-03-01,USA,United States,102019564.0,338289856
2023-03-02,USA,United States,102019564.0,338289856
2023-03-03,USA,United States,102019564.0,338289856
2023-03-04,USA,United States,102019564.0,338289856
2023-03-05,USA,United States,102247392.0,338289856
2023-03-06,USA,United States,102247392.0,338289856
2023-03-07,USA,United States,102247392.0,338289856
2023-03-08,USA,United States,102247392.0,338289856
2023-03-09,USA,United States,102247392.0,338289856
2023-03-10,USA,United States,102247392.0,338289856
2023-03-11,USA,United States,102247392.0,338289856
2023-03-12,USA,United States,102417985.0,338289856
2023-03-13,USA,United States,102417985.0,338289856
2023-03-14,USA,United States,102417985.0,338289856
2023-03-15,USA,United States,102417985.0,338289856
2023-03-16,USA,United States,102417985.0,338289856
2023-03-17,USA,United States,102417985.0,338289856
2023-03-18,USA,United States,102417985.0,338289856
2023-03-19,USA,United States,102544598.0,338289856
2023-03-20,USA,United States,102544598.0,338289856
2023-03-21,USA,United States,102544598.0,338289856
2023-03-22,USA,United States,102544598.0,338289856
2023-03-23,USA,United States,102544598.0,338289856
2023-03-24,USA,United States,102544598.0,338289856
2023-03-25,USA,United States,102544598.0,338289856
2023-03-26,USA,United States,102697566.0,338289856
2023-03-27,USA,United States,102697566.0,338289856
2023-03-28,USA,United States,102697566.0,338289856
2023-03-29,USA,United States,102697566.0,338289856
2023-03-30,USA,United States,102697566.0,338289856
2023-03-31,USA,United States,102697566.0,338289856
2023-04-01,USA,United States,102697566.0,338289856
2023-04-02,USA,United States,102873924.0,338289856
2023-04-03,USA,United States,102873924.0,338289856
2023-04-04,USA,United States,102873924.0,338289856
2023-04-05,USA,United States,102873924.0,338289856
2023-04-06,USA,United States,102873924.0,338289856
2023-04-07,USA,United States,102873924.0,338289856
2023-04-08,USA,United States,102873924.0,338289856
2023-04-09,USA,United States,102977396.0,338289856
2023-04-10,USA,United States,102977396.0,338289856
2023-04-11,USA,United States,102977396.0,338289856
2023-04-12,USA,United States,102977396.0,338289856
2023-04-13,USA,United States,102977396.0,338289856
2023-04-14,USA,United States,102977396.0,338289856
2023-04-15,USA,United States,102977396.0,338289856
2023-04-16,USA,United States,103081453.0,338289856
2023-04-17,USA,United States,103081453.0,338289856
2023-04-18,USA,United States,103081453.0,338289856
2023-04-19,USA,United States,103081453.0,338289856
2023-04-20,USA,United States,103081453.0,338289856
2023-04-21,USA,United States,103081453.0,338289856
2023-04-22,USA,United States,103081453.0,338289856
2023-04-23,USA,United States,103179920.0,338289856
2023-04-24,USA,United States,103179920.0,338289856
2023-04-25,USA,United States,103179920.0,338289856
2023-04-26,USA,United States,103179920.0,338289856
2023-04-27,USA,United States,103179920.0,338289856
2023-04-28,USA,United States,103179920.0,338289856
2023-04-29,USA,United States,103179920.0,338289856
2023-04-30,USA,United States,103266404.0,338289856
2023-05-01,USA,United States,103266404.0,338289856
2023-05-02,USA,United States,103266404.0,338289856
2023-05-03,USA,United States,103266404.0,338289856
2023-05-04,USA,United States,103266404.0,338289856
2023-05-05,USA,United States,103266404.0,338289856
2023-05-06,USA,United States,103266404.0,338289856
2023-05-07,USA,United States,103343569.0,338289856
2023-05-08,USA,United States,103343569.0,338289856
2023-05-09,USA,United States,103343569.0,338289856
2023-05-10,USA,United States,103343569.0,338289856
2023-05-11,USA,United States,103343569.0,338289856
